TicketID,CreatedDate,ClosedDate,AgencyName,ComplaintType,Status,Latitude,Longitude,ZipCode,ResolutionDays,ReopenCount,SeverityScore,SentimentScore,CostEstimate,PopulationDensity,SLAStatus,SLA_Compliant,Year,Month,Quarter
TG-29389,2023-09-28,2023-10-10,GHMC,Garbage Not Collected,Closed,19.528159,77.850039,501301,12,1,4.09,-0.136,16272.83,5581.2,Breached,Late,2023,September,3
TG-29390,2023-04-09,2023-04-16,Education Department,School Infrastructure Issue,Closed,19.857752,77.461203,500018,7,0,4.17,-0.086,12479.59,15161.9,Within SLA,Late,2023,April,2
TG-29391,2023-08-28,2023-10-08,Revenue Department,Property Tax Dispute,Closed,17.167882,78.348401,500004,41,0,4.64,-0.569,16071.81,17213.9,Breached,Late,2023,August,3
TG-29392,2023-05-02,2023-05-10,TSSPDCL,Transformer Fault,Closed,18.602476,77.93689,500003,8,2,7.79,-0.439,53295.82,13378.6,Breached,Late,2023,May,2
TG-29393,2023-09-08,,TSRTC,Bus Route Irregularity,Open,17.544593,81.193533,500035,9,0,2.13,0.222,3537.96,7141.1,Within SLA,Open,2023,September,3
TG-29394,2023-01-26,,Police Department,Noise Pollution,Open,18.097451,80.381625,502286,1,0,3.28,0.01,4045.52,2203.5,Within SLA,Open,2023,January,1
TG-29395,2023-11-04,2023-11-09,GHMC,Streetlight Not Working,Closed,16.541979,78.236954,501301,5,0,3.93,-0.234,10251.9,3020.7,Within SLA,Late,2023,November,4
TG-29396,2023-03-28,2023-04-09,Forest Department,Deforestation Complaint,Closed,19.425061,80.831883,503185,12,0,7.8,0.527,21776.07,830.8,Within SLA,Late,2023,March,1
TG-29397,2023-12-13,,GHMC,Drainage Blockage,Open,17.492996,81.068025,507303,7,2,7.52,0.012,25170.05,2195.0,Within SLA,Open,2023,December,4
TG-29398,2023-05-05,2023-05-07,GHMC,Drainage Blockage,Closed,18.329206,80.314505,502319,2,0,5.06,-0.214,30168.04,1605.8,Within SLA,Late,2023,May,2
TG-29399,2023-12-18,,Public Health,Mosquito Breeding,Open,17.011729,78.917005,500058,1,2,6.84,0.11,57970.2,5644.0,Within SLA,Open,2023,December,4
TG-29400,2023-10-09,2023-10-16,GHMC,Streetlight Not Working,Closed,18.767367,81.307404,501301,7,0,3.93,-0.268,13781.94,3645.1,Within SLA,Late,2023,October,4
TG-29401,2023-06-02,,GHMC,Drainage Blockage,Pending,18.763939,79.647329,507101,12,0,7.07,-0.216,33845.27,1878.0,Breached,Open,2023,June,2
TG-29402,2023-11-10,2023-12-04,TSRTC,Bus Route Irregularity,Closed,17.743791,79.652083,509001,24,0,4.02,0.174,1578.04,1293.8,Breached,Late,2023,November,4
TG-29403,2023-05-23,2023-05-24,Public Health,Mosquito Breeding,Closed,17.317131,80.501559,508213,1,0,7.93,0.441,51154.7,1384.0,Within SLA,Late,2023,May,2
TG-29404,2023-04-13,,TSNPDCL,Electricity Meter Tampering,Pending,19.059547,80.238685,505325,4,0,7.72,-0.943,68286.39,2459.7,Breached,Open,2023,April,2
TG-29405,2023-07-22,,Public Health,Mosquito Breeding,Pending,16.687969,79.718253,500076,10,2,6.59,-0.018,51049.46,9593.5,Breached,Open,2023,July,3
TG-29406,2023-02-26,2023-02-27,TSNPDCL,Electricity Meter Tampering,Closed,18.326468,80.028303,500035,1,0,5.83,0.276,23748.46,6602.3,Within SLA,Late,2023,February,1
TG-29407,2023-10-16,2023-10-21,Education Department,School Infrastructure Issue,Closed,17.460164,78.583636,501301,5,0,5.45,0.03,19591.96,4800.6,Within SLA,Late,2023,October,4
TG-29408,2023-05-11,2023-05-18,TSSPDCL,Power Outage,Closed,19.278002,80.098209,507115,7,1,7.33,-0.137,24021.56,1541.9,Breached,Late,2023,May,2
TG-29409,2023-09-15,2023-09-30,GHMC,Drainage Blockage,Closed,19.750379,78.630521,505325,15,0,6.52,-0.591,54172.03,2583.3,Breached,Late,2023,September,3
TG-29410,2023-05-17,2023-05-19,HMWS&SB,Sewage Overflow,Closed,19.167467,77.661135,500047,2,0,8.17,-0.076,70870.35,8737.7,Within SLA,Late,2023,May,2
TG-29411,2023-10-11,,Revenue Department,Property Tax Dispute,Pending,17.136784,80.385083,503185,59,0,5.42,-0.056,12295.21,1223.7,Breached,Open,2023,October,4
TG-29412,2023-05-10,,HMWS&SB,Water Pipeline Leakage,Open,18.652816,80.275149,503111,1,0,6.79,0.246,64604.29,2118.7,Within SLA,Open,2023,May,2
TG-29413,2023-08-17,,TSSPDCL,Power Outage,Open,18.979524,81.04247,500088,2,0,7.12,0.642,23484.85,7402.0,Within SLA,Open,2023,August,3
TG-29414,2023-01-13,2023-01-31,Transport Department,Vehicle Registration Delay,Closed,19.066136,79.761374,508001,18,0,3.75,-0.328,5769.22,1788.8,Breached,Late,2023,January,1
TG-29415,2023-07-13,2023-07-14,TSNPDCL,Electricity Meter Tampering,Closed,19.420363,80.528415,500070,1,0,7.27,0.191,43682.92,4962.9,Within SLA,Late,2023,July,3
TG-29416,2023-04-23,2023-04-28,Food & Civil Supplies,Food Adulteration,Closed,19.57355,78.210631,502270,5,0,9.86,0.416,122009.06,2522.1,Within SLA,Late,2023,April,2
TG-29417,2023-04-11,2023-04-15,Food & Civil Supplies,Ration Card Issue,Closed,18.120961,81.022924,506101,4,0,4.45,0.155,16551.22,2451.9,Within SLA,Late,2023,April,2
TG-29418,2023-08-08,2023-08-09,Food & Civil Supplies,Food Adulteration,Closed,19.147876,80.562451,500034,1,0,7.33,-0.357,158226.84,11608.2,Within SLA,Late,2023,August,3
TG-29419,2023-01-14,2023-01-26,Police Department,Noise Pollution,Closed,18.981065,79.807481,500008,12,0,4.37,-0.009,5489.08,16189.5,Within SLA,Late,2023,January,1
TG-29420,2023-12-02,,Education Department,School Infrastructure Issue,Open,17.435858,81.319504,505172,8,0,6.95,0.2,19117.33,1493.3,Within SLA,Open,2023,December,4
TG-29421,2023-02-18,2023-03-07,HMDA,Illegal Construction,Closed,18.832113,80.94058,509375,17,0,7.89,-0.162,31419.09,1411.0,Within SLA,Late,2023,February,1
TG-29422,2023-09-25,2023-09-26,Municipal Corporation,Stray Animal Menace,Closed,17.729595,81.323737,500035,1,0,6.36,0.21,21175.64,3869.7,Within SLA,Late,2023,September,3
TG-29423,2023-12-20,2024-01-04,Agriculture Department,Crop Damage Compensation,Closed,17.981304,77.453012,501401,15,0,7.24,-0.081,44522.92,8929.5,Within SLA,Late,2023,December,4
TG-29424,2023-08-09,2023-08-13,Municipal Corporation,Stray Animal Menace,Closed,16.516423,78.237469,500033,4,0,5.1,0.561,15251.91,13696.5,Within SLA,Late,2023,August,3
TG-29425,2023-10-05,2023-10-12,TSSPDCL,Power Outage,Closed,17.973222,80.767158,503309,7,0,5.15,-0.384,51265.31,1055.9,Breached,Late,2023,October,4
TG-29426,2023-03-14,2023-03-26,Revenue Department,Encroachment of Public Land,Closed,16.627038,77.460731,506001,12,0,5.84,0.145,52387.85,3250.2,Within SLA,Late,2023,March,1
TG-29427,2023-06-11,2023-06-21,Forest Department,Deforestation Complaint,Closed,16.658131,78.495539,500035,10,0,6.46,-0.641,62975.51,8200.9,Within SLA,Late,2023,June,2
TG-29428,2023-12-06,,TSNPDCL,Electricity Meter Tampering,Pending,16.547474,79.152207,500088,4,1,5.81,-0.301,38511.75,9644.8,Breached,Open,2023,December,4
TG-29429,2023-06-06,2023-06-15,GHMC,Streetlight Not Working,Closed,18.261388,77.955491,505172,9,2,3.75,0.171,6128.02,1491.9,Breached,Late,2023,June,2
TG-29430,2023-12-29,,Transport Department,Vehicle Registration Delay,Pending,19.484764,77.419829,504001,20,2,2.61,-0.094,2843.06,1125.7,Breached,Open,2023,December,4
TG-29431,2023-02-01,2023-02-22,GHMC,Streetlight Not Working,Closed,16.579913,80.843392,507115,21,0,3.12,-0.542,9966.49,2184.2,Breached,Late,2023,February,1
TG-29432,2023-04-10,,GHMC,Garbage Not Collected,Pending,19.588999,80.570402,506132,12,0,5.98,-0.331,21069.28,3850.4,Breached,Open,2023,April,2
TG-29433,2023-02-04,2023-02-05,GHMC,Garbage Not Collected,Closed,18.622155,80.675847,506001,1,0,3.93,0.19,10197.55,2822.4,Within SLA,Late,2023,February,1
TG-29434,2023-07-13,2023-08-01,Forest Department,Deforestation Complaint,Closed,16.568654,77.289474,502313,19,0,6.12,0.419,52924.86,1810.3,Within SLA,Late,2023,July,3
TG-29435,2023-06-10,2023-06-17,Education Department,School Infrastructure Issue,Closed,18.481737,78.221857,500003,7,0,5.0,0.271,20168.64,14020.0,Within SLA,Late,2023,June,2
TG-29436,2023-03-20,2023-04-16,TSRTC,Bus Route Irregularity,Closed,18.206724,77.426115,503187,27,0,4.53,-0.384,5917.48,483.7,Breached,Late,2023,March,1
TG-29437,2023-08-26,,Panchayati Raj,Rural Road Damage,Open,18.786684,79.872552,502286,9,1,6.2,-0.27,35818.75,2773.1,Within SLA,Open,2023,August,3
TG-29438,2023-01-29,2023-01-30,Roads & Buildings,Road Cave-in,Closed,18.942799,77.274449,500001,1,0,8.44,0.278,119016.24,9426.8,Within SLA,Late,2023,January,1
TG-29439,2023-08-27,2023-09-03,Roads & Buildings,Road Cave-in,Closed,19.126713,80.040701,500035,7,0,8.9,-0.303,147716.24,3865.5,Within SLA,Late,2023,August,3
TG-29440,2023-06-09,2023-07-03,Revenue Department,Property Tax Dispute,Closed,19.305347,79.526224,509125,24,0,5.77,0.389,18678.69,665.8,Within SLA,Late,2023,June,2
TG-29441,2023-10-19,,GHMC,Streetlight Not Working,Open,18.529559,79.862342,500008,7,0,4.03,-0.444,6990.25,16049.8,Within SLA,Open,2023,October,4
TG-29442,2023-11-28,2023-12-01,GHMC,Garbage Not Collected,Closed,19.594787,79.422781,500008,3,0,5.84,0.113,20685.45,17313.6,Within SLA,Late,2023,November,4
TG-29443,2023-07-03,2023-08-14,Labour Department,Labour Wage Dispute,Closed,19.762339,78.221288,507115,42,3,7.59,-0.342,44530.77,1402.3,Breached,Late,2023,July,3
TG-29444,2023-12-16,,Education Department,School Infrastructure Issue,Pending,17.281529,80.567838,500047,18,1,4.78,-0.42,9855.54,4407.7,Breached,Open,2023,December,4
TG-29445,2023-06-08,2023-06-13,HMWS&SB,Sewage Overflow,Closed,17.688373,79.800788,500003,5,0,8.26,0.68,39715.66,13439.9,Within SLA,Late,2023,June,2
TG-29446,2023-06-19,2023-06-24,HMWS&SB,Water Supply Disruption,Closed,17.73225,79.669991,502220,5,0,8.1,0.145,91112.93,2214.9,Within SLA,Late,2023,June,2
TG-29447,2023-12-22,2024-01-12,HMDA,Illegal Construction,Closed,17.688915,77.274163,500034,21,0,8.25,0.233,26565.72,14108.6,Within SLA,Late,2023,December,4
TG-29448,2023-05-18,2023-06-10,Water Resources,Borewell Water Contamination,Closed,19.360563,77.741334,509103,23,1,7.45,-0.366,123900.15,1367.2,Breached,Late,2023,May,2
TG-29449,2023-09-29,2023-10-05,Education Department,School Infrastructure Issue,Closed,18.508745,77.668999,500008,6,0,4.98,0.039,15420.51,14206.0,Within SLA,Late,2023,September,3
TG-29450,2023-01-24,2023-01-28,Food & Civil Supplies,Ration Card Issue,Closed,18.395698,77.381136,502001,4,0,5.55,0.359,14063.61,1386.2,Within SLA,Late,2023,January,1
TG-29451,2023-10-13,2023-10-16,Food & Civil Supplies,Ration Card Issue,Closed,16.715998,77.577071,505172,3,0,5.73,-0.087,23923.29,2597.6,Within SLA,Late,2023,October,4
TG-29452,2023-01-17,,Labour Department,Labour Wage Dispute,Pending,18.901623,79.117379,500076,29,0,7.95,-0.17,85671.34,8708.4,Breached,Open,2023,January,1
TG-29453,2023-06-25,2023-07-07,TSRTC,Bus Route Irregularity,Closed,18.487628,77.542536,500002,12,2,4.13,-0.456,4106.14,9900.5,Breached,Late,2023,June,2
TG-29454,2023-06-18,2023-07-21,Roads & Buildings,Pothole on Road,Closed,18.718808,80.89654,503187,33,1,7.56,-0.012,42513.6,993.8,Breached,Late,2023,June,2
TG-29455,2023-04-25,2023-05-17,Transport Department,Vehicle Registration Delay,Closed,18.507999,80.47365,500003,22,0,2.35,-0.735,3912.89,11407.2,Breached,Late,2023,April,2
TG-29456,2023-05-05,2023-05-06,GHMC,Streetlight Not Working,Closed,19.417169,78.799945,504251,1,0,5.3,0.27,15193.83,408.4,Within SLA,Late,2023,May,2
TG-29457,2023-08-30,2023-09-01,TSNPDCL,Electricity Meter Tampering,Closed,18.166647,78.104749,501301,2,0,7.15,0.334,29994.03,8849.0,Within SLA,Late,2023,August,3
TG-29458,2023-12-16,2023-12-21,Public Health,Mosquito Breeding,Closed,19.192074,79.729691,500033,5,0,5.54,-0.065,42867.98,14471.7,Within SLA,Late,2023,December,4
TG-29459,2023-07-09,2023-07-23,Education Department,School Infrastructure Issue,Closed,19.695053,79.92335,500034,14,0,5.07,0.101,4785.17,9885.4,Within SLA,Late,2023,July,3
TG-29460,2023-04-03,,Panchayati Raj,Rural Road Damage,Open,19.569887,79.323718,504001,9,0,5.98,0.028,14658.44,945.0,Within SLA,Open,2023,April,2
TG-29461,2023-04-18,,Food & Civil Supplies,Ration Card Issue,Open,18.844402,80.970038,500034,5,0,5.74,0.196,14340.51,12969.7,Within SLA,Open,2023,April,2
TG-29462,2023-11-06,2023-11-09,GHMC,Drainage Blockage,Closed,19.720459,79.531918,502319,3,0,6.33,0.242,66394.55,1448.8,Within SLA,Late,2023,November,4
TG-29463,2023-08-28,2023-09-14,Labour Department,Labour Wage Dispute,Closed,19.690738,78.13206,500035,17,0,6.76,-0.15,72524.52,4866.8,Within SLA,Late,2023,August,3
TG-29464,2023-02-28,2023-03-05,Police Department,Noise Pollution,Closed,19.170752,78.627215,508207,5,0,4.57,0.053,2685.2,1983.0,Within SLA,Late,2023,February,1
TG-29465,2023-10-04,2023-10-06,TSRTC,Bus Route Irregularity,Closed,18.945857,79.580519,503001,2,0,4.74,0.116,2562.01,1718.1,Within SLA,Late,2023,October,4
TG-29466,2023-09-23,,TSIIC,Industrial Pollution,Open,19.416269,77.573422,505172,11,1,7.45,-0.03,81145.91,1903.7,Within SLA,Open,2023,September,3
TG-29467,2023-10-20,2023-11-07,Water Resources,Borewell Water Contamination,Closed,17.052717,78.972417,501512,18,0,9.87,0.285,103147.04,7406.4,Within SLA,Late,2023,October,4
TG-29468,2023-06-02,,Labour Department,Labour Wage Dispute,Open,19.848746,81.231688,500070,20,0,8.41,-0.294,66625.18,5971.1,Within SLA,Open,2023,June,2
TG-29469,2023-12-14,2024-01-19,TSIIC,Industrial Pollution,Closed,17.115322,78.067892,500004,36,0,8.57,-0.221,48405.78,17139.0,Breached,Late,2023,December,4
TG-29470,2023-02-23,2023-03-07,Panchayati Raj,Rural Road Damage,Closed,19.126909,78.733805,505325,12,0,5.86,0.118,47299.17,611.2,Within SLA,Late,2023,February,1
TG-29471,2023-04-27,2023-04-30,HMWS&SB,Sewage Overflow,Closed,19.141603,80.298111,508213,3,0,7.83,-0.208,71306.88,1252.2,Within SLA,Late,2023,April,2
TG-29472,2023-04-17,,HMDA,Illegal Construction,Open,19.771536,81.038655,509336,9,0,7.12,0.427,74901.97,348.4,Within SLA,Open,2023,April,2
TG-29473,2023-01-07,,Public Health,Hospital Staff Misconduct,Open,18.851062,78.262426,503187,1,2,6.12,-0.226,16648.59,473.3,Within SLA,Open,2023,January,1
TG-29474,2023-07-13,2023-07-18,HMWS&SB,Water Supply Disruption,Closed,16.796446,80.213453,502334,5,0,9.55,0.112,174492.61,884.2,Within SLA,Late,2023,July,3
TG-29475,2023-12-31,2024-01-03,Public Health,Mosquito Breeding,Closed,16.552005,80.672834,500003,3,0,6.99,-0.293,42154.69,9127.7,Within SLA,Late,2023,December,4
TG-29476,2023-11-24,,HMWS&SB,Water Supply Disruption,Open,19.448239,77.870167,500001,3,2,7.04,-0.248,136526.1,16864.8,Within SLA,Open,2023,November,4
TG-29477,2023-09-02,2023-09-03,GHMC,Garbage Not Collected,Closed,18.357986,79.088,502103,1,0,6.24,-0.059,13177.41,432.8,Within SLA,Late,2023,September,3
TG-29478,2023-07-11,2023-07-22,Roads & Buildings,Road Cave-in,Closed,17.363048,80.21174,501512,11,0,9.66,0.258,77676.45,3898.3,Within SLA,Late,2023,July,3
TG-29479,2023-08-21,,Panchayati Raj,Rural Road Damage,Pending,19.164083,78.297883,501218,27,0,6.53,-0.457,58197.53,4317.1,Breached,Open,2023,August,3
TG-29480,2023-07-17,2023-09-21,Revenue Department,Property Tax Dispute,Closed,18.89594,78.942325,500047,66,1,3.58,0.451,5001.74,9230.5,Breached,Late,2023,July,3
TG-29481,2023-06-01,2023-06-03,TSNPDCL,Electricity Meter Tampering,Closed,16.724496,78.164456,500018,2,0,7.96,-0.076,53848.44,17535.4,Within SLA,Late,2023,June,2
TG-29482,2023-04-02,,HMWS&SB,Sewage Overflow,Open,19.360112,78.108992,502103,3,1,7.68,-0.007,38693.66,1513.9,Within SLA,Open,2023,April,2
TG-29483,2023-04-03,2023-04-13,Water Resources,Borewell Water Contamination,Closed,17.776102,78.881603,500008,10,0,8.59,0.489,156666.32,17041.8,Within SLA,Late,2023,April,2
TG-29484,2023-01-30,2023-02-01,HMWS&SB,Water Pipeline Leakage,Closed,17.951707,79.286992,500028,2,0,7.53,-0.074,24550.25,10338.8,Within SLA,Late,2023,January,1
TG-29485,2023-08-18,2023-09-19,Revenue Department,Property Tax Dispute,Closed,17.144884,78.705005,509125,32,0,5.56,-0.673,21497.76,415.6,Breached,Late,2023,August,3
TG-29486,2023-08-23,2023-08-31,Police Department,Noise Pollution,Closed,16.745424,80.596731,507001,8,0,2.19,-0.342,3603.34,1951.9,Within SLA,Late,2023,August,3
TG-29487,2023-08-17,2023-09-20,Roads & Buildings,Pothole on Road,Closed,17.486096,78.321431,500016,34,1,7.95,0.01,86830.09,16997.8,Breached,Late,2023,August,3
TG-29488,2023-02-10,,HMWS&SB,Water Pipeline Leakage,Pending,17.956918,80.289197,501401,6,1,8.02,-0.345,45704.73,6244.9,Breached,Open,2023,February,1
TG-29489,2023-01-27,2023-02-01,Municipal Corporation,Stray Animal Menace,Closed,16.563335,81.175543,503321,5,0,6.53,0.115,10979.0,1529.6,Within SLA,Late,2023,January,1
TG-29490,2023-05-30,2023-06-02,GHMC,Garbage Not Collected,Closed,19.193538,78.818638,500018,3,0,5.34,0.144,13552.26,12953.1,Within SLA,Late,2023,May,2
TG-29491,2023-06-06,2023-06-08,TSNPDCL,Electricity Meter Tampering,Closed,19.09408,78.104196,500010,2,0,6.44,0.13,67774.74,6181.6,Within SLA,Late,2023,June,2
TG-29492,2023-08-05,2023-09-03,Labour Department,Labour Wage Dispute,Closed,17.411142,80.034556,500016,29,1,7.49,-0.195,56404.05,15927.8,Breached,Late,2023,August,3
TG-29493,2023-08-12,2023-08-18,GHMC,Drainage Blockage,Closed,16.677719,78.475242,500047,6,0,7.23,-0.351,48786.84,3706.4,Within SLA,Late,2023,August,3
TG-29494,2023-11-01,2023-11-02,Labour Department,Labour Wage Dispute,Closed,18.523438,78.623317,503321,1,0,6.23,0.105,44674.69,2160.4,Within SLA,Late,2023,November,4
TG-29495,2023-06-07,2023-06-08,TSNPDCL,Electricity Meter Tampering,Closed,18.709777,78.245713,500058,1,0,7.94,0.314,57638.93,8856.3,Within SLA,Late,2023,June,2
TG-29496,2023-07-08,2023-07-18,Education Department,School Infrastructure Issue,Closed,19.197248,77.263937,509001,10,0,6.94,0.158,23563.21,1534.0,Within SLA,Late,2023,July,3
TG-29497,2023-07-01,2023-07-30,Transport Department,Vehicle Registration Delay,Closed,18.198088,77.376984,501218,29,0,2.62,0.162,1527.0,5166.2,Breached,Late,2023,July,3
TG-29498,2023-04-14,2023-04-22,Food & Civil Supplies,Food Adulteration,Closed,18.538018,80.220303,502319,8,0,8.27,0.161,160159.49,395.2,Breached,Late,2023,April,2
TG-29499,2023-02-28,,Public Health,Hospital Staff Misconduct,Open,19.648439,78.179293,500008,3,1,6.92,0.157,61788.28,8632.5,Within SLA,Open,2023,February,1
TG-29500,2023-07-14,2023-08-12,Panchayati Raj,Rural Road Damage,Closed,16.654764,81.363368,500039,29,0,5.17,-0.722,40464.44,8209.3,Breached,Late,2023,July,3
TG-29501,2023-11-29,2023-12-23,TSIIC,Industrial Pollution,Closed,19.382281,79.485072,500004,24,0,7.51,0.348,63502.08,11079.1,Within SLA,Late,2023,November,4
TG-29502,2023-01-05,,TSIIC,Industrial Pollution,Pending,19.628842,77.236591,500016,34,1,9.83,-0.132,97875.38,12403.1,Breached,Open,2023,January,1
TG-29503,2023-09-11,,TSRTC,Bus Route Irregularity,Open,16.595596,80.013015,500076,10,0,4.7,0.108,5117.17,8578.8,Within SLA,Open,2023,September,3
TG-29504,2023-12-31,2024-01-02,TSNPDCL,Electricity Meter Tampering,Closed,17.724826,79.130595,506132,2,0,5.43,0.407,26967.84,679.4,Within SLA,Late,2023,December,4
TG-29505,2023-02-28,2023-03-14,Revenue Department,Encroachment of Public Land,Closed,18.511549,77.822794,502110,14,0,6.64,-0.13,39014.32,1806.4,Within SLA,Late,2023,February,1
TG-29506,2023-02-09,2023-02-10,GHMC,Garbage Not Collected,Closed,17.496332,80.862801,509209,1,0,3.29,0.474,4200.69,1273.9,Within SLA,Late,2023,February,1
TG-29507,2023-05-07,2023-05-31,Revenue Department,Property Tax Dispute,Closed,18.081501,77.5258,507303,24,0,4.54,0.009,14868.16,672.2,Within SLA,Late,2023,May,2
TG-29508,2023-08-16,,HMWS&SB,Sewage Overflow,Open,16.973008,78.352084,505172,2,1,9.96,0.151,73135.44,1119.7,Within SLA,Open,2023,August,3
TG-29509,2023-02-12,2023-02-15,GHMC,Streetlight Not Working,Closed,18.469997,80.066258,500004,3,0,5.34,-0.18,14873.4,14172.6,Within SLA,Late,2023,February,1
TG-29510,2023-07-29,2023-09-10,Police Department,Noise Pollution,Closed,17.116866,81.321198,500035,43,0,4.92,0.125,5853.53,6980.2,Breached,Late,2023,July,3
TG-29511,2023-08-16,2023-11-07,Revenue Department,Encroachment of Public Land,Closed,18.251275,77.426297,507115,83,2,5.29,-0.369,49697.2,2222.7,Breached,Late,2023,August,3
TG-29512,2023-12-06,2023-12-14,TSIIC,Industrial Pollution,Closed,18.660726,80.693438,500033,8,0,9.34,0.318,123584.87,17709.4,Within SLA,Late,2023,December,4
TG-29513,2023-02-13,2023-02-15,Public Health,Mosquito Breeding,Closed,16.957539,77.886748,500018,2,0,6.94,-0.078,73065.35,11876.0,Within SLA,Late,2023,February,1
TG-29514,2023-06-17,2023-06-24,Municipal Corporation,Stray Animal Menace,Closed,17.782892,80.927874,500016,7,0,6.94,-0.072,18794.49,14281.1,Within SLA,Late,2023,June,2
TG-29515,2023-09-24,2023-10-10,Labour Department,Labour Wage Dispute,Closed,19.836099,80.390763,501301,16,0,7.72,-0.368,20823.11,8484.8,Within SLA,Late,2023,September,3
TG-29516,2023-05-05,2023-06-07,Roads & Buildings,Road Cave-in,Closed,17.103409,78.000877,500035,33,0,8.74,-0.417,89928.96,4637.5,Breached,Late,2023,May,2
TG-29517,2023-07-15,,TSRTC,Bus Route Irregularity,Pending,17.7275,79.145039,500003,17,2,2.96,-0.482,3786.85,17527.4,Breached,Open,2023,July,3
TG-29518,2023-10-01,2023-10-11,Panchayati Raj,Rural Road Damage,Closed,17.979006,78.092289,500014,10,0,7.43,0.551,40788.2,4451.4,Within SLA,Late,2023,October,4
TG-29519,2023-06-11,2023-07-31,HMDA,Illegal Construction,Closed,17.111849,80.417644,508248,50,2,6.12,-0.404,16153.03,1018.0,Breached,Late,2023,June,2
TG-29520,2023-10-18,2023-10-20,Labour Department,Labour Wage Dispute,Closed,16.595905,81.395236,508001,2,0,8.34,0.548,57319.73,395.0,Within SLA,Late,2023,October,4
